NUMERO_APROVACAO_CARTAO|PARCELAS_CARTAO|TICKET|DATA_VENDA|DESC_TIPO_PGTO|ADQUIRENTE|FORMA_PAGAMENTO|NOME_LOJA|FRANQUIA|PRACA|CIDADE|VALOR_BRUTO|VALOR_LIQUIDO|PORCENTAGEM
81220|5|38584|2023-10-13|Venda|CartaoMais|DEBITO A VISTA|Vintage Charm|PrimeZone|Serra Gaúcha|Belo Horizonte|1.754,35|1.705,31|2,80
52224|9|11727|2022-12-12|Venda|PagTudo|CREDITO|Sportify|InovaStore|Interior de São Paulo|São Paulo|1.528,16|1.496,24|2,09
95500|3|48591|2023-11-10|Venda|CartaoMais|DEBITO PARCELADO|Sportify|EcoMart|Serra Gaúcha|Brasília|584,56|572,50|2,06
87875|2|96107|2022-03-24|Venda|SuperPay|DEBITO A VISTA|Golden Harvest|UrbanBlend|Capital|Recife|2.006,74|1.981,99|1,23
38120|8|82213|2022-08-30|Venda|SuperPay|CREDITO|DigiNation|EcoMart|Serra Gaúcha|Rio de Janeiro|1.117,50|1.090,72|2,40
29437|5|68287|2022-10-04|Venda|PagTudo|CREDITO|Sportify|PrimeZone|Interior de São Paulo|Curitiba|1.087,58|1.074,79|1,18
81027|3|72713|2023-11-08|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Interior de São Paulo|Fortaleza|768,06|750,23|2,32
37175|4|20941|2022-02-11|Venda|OnlinePay|DEBITO PARCELADO|Pet Paradise|UrbanBlend|Interior de São Paulo|Salvador|1.796,44|1.754,32|2,34
29079|4|82421|2022-12-05|Venda|PixPay|DEBITO A VISTA|Green Valley|PrimeZone|Serra Gaúcha|Campinas|1.753,31|1.711,78|2,37
95442|1|19701|2023-09-10|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Belo Horizonte|1.800,67|1.751,37|2,74
88364|3|11042|2023-02-23|Venda|OnlinePay|DEBITO A VISTA|Sportify|PrimeZone|Litoral Norte|Porto Alegre|604,17|591,83|2,04
72295|1|94108|2023-09-24|Venda|PagTudo|CREDITO|Green Valley|UrbanBlend|Litoral Norte|Curitiba|1.342,64|1.325,58|1,27
32872|6|96607|2022-02-27|Venda|SuperPay|DEBITO PARCELADO|Gourmet Haven|PrimeZone|Litoral Norte|Recife|1.744,09|1.715,10|1,66
83274|11|91621|2022-09-25|Venda|PixPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Interior de São Paulo|Belo Horizonte|914,09|893,82|2,22
86032|12|60211|2023-12-30|Venda|PagTudo|DEBITO A VISTA|Vintage Charm|PrimeZone|Serra Gaúcha|Recife|1.879,23|1.836,53|2,27
79113|6|99945|2023-03-24|Venda|CartaoMais|DEBITO A VISTA|Green Valley|InovaStore|Capital|Salvador|1.260,78|1.229,90|2,45
41452|7|15589|2023-11-19|Venda|PixPay|CREDITO|Cosmo Trends|UrbanBlend|Capital|Rio de Janeiro|1.024,12|999,45|2,41
62196|3|45899|2023-01-13|Venda|CartaoMais|DEBITO PARCELADO|DigiNation|InovaStore|Interior de São Paulo|Belo Horizonte|1.114,42|1.082,50|2,86
56003|8|16946|2023-10-18|Venda|PagTudo|DEBITO PARCELADO|TechHub|PrimeZone|Litoral Norte|Brasília|2.055,75|1.999,60|2,73
82218|2|14490|2022-02-15|Venda|SuperPay|PIX|Sportify|UrbanBlend|Capital|Recife|2.094,48|2.073,03|1,02
98998|5|10652|2023-11-06|Venda|PagTudo|PIX|Pet Paradise|EcoMart|Litoral Norte|Rio de Janeiro|262,24|257,80|1,69
64728|3|49286|2023-11-02|Venda|SuperPay|PIX|Vintage Charm|InovaStore|Serra Gaúcha|Recife|535,64|525,85|1,83
91771|12|60288|2022-09-11|Venda|CartaoMais|DEBITO PARCELADO|Green Valley|PrimeZone|Interior de São Paulo|Campinas|1.760,24|1.742,23|1,02
88182|4|45156|2022-06-20|Venda|PixPay|PIX|Cosmo Trends|InovaStore|Serra Gaúcha|Recife|2.124,55|2.068,95|2,62
71843|10|45334|2023-11-11|Venda|PixPay|DEBITO PARCELADO|Gourmet Haven|EcoMart|Litoral Norte|Brasília|1.173,95|1.154,00|1,70
33931|12|77945|2023-02-10|Venda|PixPay|DEBITO A VISTA|Sportify|PrimeZone|Serra Gaúcha|Salvador|1.891,85|1.865,06|1,42
43523|9|27400|2022-03-07|Venda|SuperPay|DEBITO PARCELADO|Pet Paradise|EcoMart|Interior de São Paulo|Recife|2.228,52|2.189,77|1,74
28349|6|48262|2022-07-21|Venda|OnlinePay|PIX|TechHub|InovaStore|Serra Gaúcha|São Paulo|373,15|368,50|1,25
29621|4|91283|2022-11-04|Venda|SuperPay|DEBITO A VISTA|Golden Harvest|InovaStore|Litoral Norte|Curitiba|364,32|359,64|1,28
87460|4|10560|2022-08-25|Venda|OnlinePay|PIX|Pet Paradise|PrimeZone|Litoral Norte|Porto Alegre|1.909,63|1.890,35|1,01
24190|10|10350|2022-11-17|Venda|PagTudo|PIX|Cosmo Trends|PrimeZone|Litoral Norte|São Paulo|388,67|378,03|2,74
91575|8|59309|2023-11-12|Venda|SuperPay|DEBITO PARCELADO|Vintage Charm|InovaStore|Interior de São Paulo|Brasília|1.622,24|1.603,54|1,15
69821|3|18337|2022-03-04|Venda|CartaoMais|DEBITO PARCELADO|Gourmet Haven|UrbanBlend|Capital|Fortaleza|1.920,07|1.874,60|2,37
63702|6|29612|2022-11-15|Venda|OnlinePay|CREDITO|Vintage Charm|PrimeZone|Serra Gaúcha|Salvador|973,76|959,01|1,51
49520|1|57181|2022-02-12|Venda|CartaoMais|PIX|DigiNation|InovaStore|Capital|Curitiba|705,32|690,54|2,10
32258|8|68646|2022-04-22|Venda|CartaoMais|DEBITO PARCELADO|Cosmo Trends|UrbanBlend|Capital|Curitiba|391,14|383,24|2,02
12995|1|19334|2022-02-13|Venda|SuperPay|PIX|Green Valley|InovaStore|Serra Gaúcha|Campinas|925,02|899,06|2,81
50570|7|79461|2022-01-03|Venda|PagTudo|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Belo Horizonte|1.126,92|1.114,93|1,06
89597|12|13696|2022-06-27|Venda|CartaoMais|DEBITO A VISTA|Gourmet Haven|InovaStore|Litoral Norte|Curitiba|887,99|872,57|1,74
71552|11|43432|2022-11-20|Venda|CartaoMais|PIX|Green Valley|PrimeZone|Serra Gaúcha|Recife|1.194,40|1.161,79|2,73
70918|1|14698|2022-09-30|Venda|PagTudo|DEBITO PARCELADO|Gourmet Haven|InovaStore|Interior de São Paulo|Recife|615,08|605,51|1,56
26475|10|41322|2022-12-01|Venda|SuperPay|CREDITO|Gourmet Haven|EcoMart|Litoral Norte|Campinas|1.176,39|1.152,98|1,99
66807|12|61963|2023-11-25|Venda|PixPay|CREDITO|TechHub|UrbanBlend|Serra Gaúcha|Curitiba|1.319,50|1.295,49|1,82
72541|10|80700|2023-11-18|Venda|SuperPay|CREDITO|Vintage Charm|InovaStore|Litoral Norte|Rio de Janeiro|1.151,94|1.131,35|1,79
54087|2|51082|2022-11-02|Venda|PixPay|DEBITO PARCELADO|Pet Paradise|EcoMart|Capital|Fortaleza|932,90|911,53|2,29
92235|9|80710|2023-07-14|Venda|OnlinePay|DEBITO PARCELADO|Golden Harvest|EcoMart|Litoral Norte|Recife|1.158,23|1.123,79|2,97
32277|8|53834|2023-07-25|Venda|SuperPay|DEBITO A VISTA|Vintage Charm|EcoMart|Litoral Norte|Fortaleza|282,55|279,69|1,01
77166|4|52588|2022-06-14|Venda|SuperPay|PIX|Pet Paradise|InovaStore|Capital|São Paulo|528,08|519,86|1,56
69888|9|30900|2022-10-20|Venda|CartaoMais|DEBITO A VISTA|TechHub|PrimeZone|Interior de São Paulo|São Paulo|415,70|411,53|1,00
38898|2|69686|2023-01-08|Venda|PixPay|CREDITO|Pet Paradise|UrbanBlend|Litoral Norte|São Paulo|1.195,05|1.178,30|1,40
58832|7|12955|2023-02-05|Venda|CartaoMais|PIX|Magia Fashion|InovaStore|Serra Gaúcha|Recife|963,21|951,62|1,20
92118|1|81483|2022-02-08|Venda|CartaoMais|PIX|Gourmet Haven|EcoMart|Interior de São Paulo|Fortaleza|2.087,72|2.037,38|2,41
72543|9|19224|2023-04-23|Venda|PagTudo|PIX|Cosmo Trends|EcoMart|Interior de São Paulo|São Paulo|1.638,22|1.619,92|1,12
83765|1|53278|2022-08-15|Venda|PixPay|DEBITO A VISTA|Green Valley|InovaStore|Capital|Recife|1.102,22|1.087,91|1,30
60892|8|52299|2023-05-12|Venda|SuperPay|CREDITO|Pet Paradise|PrimeZone|Litoral Norte|São Paulo|954,24|939,68|1,53
31190|2|65334|2022-10-02|Venda|SuperPay|DEBITO A VISTA|TechHub|PrimeZone|Capital|Fortaleza|2.090,28|2.058,61|1,52
37072|5|43697|2023-08-19|Venda|PixPay|DEBITO A VISTA|TechHub|PrimeZone|Litoral Norte|Recife|1.795,31|1.763,59|1,77
15195|11|11373|2022-10-08|Venda|PixPay|CREDITO|TechHub|PrimeZone|Interior de São Paulo|Recife|559,39|549,85|1,71
74740|5|63731|2022-09-30|Venda|OnlinePay|CREDITO|Cosmo Trends|EcoMart|Capital|Porto Alegre|846,47|832,66|1,63
39903|2|58489|2023-02-18|Venda|PagTudo|PIX|Cosmo Trends|PrimeZone|Litoral Norte|Porto Alegre|499,70|489,77|1,99
84121|2|61326|2023-03-27|Venda|SuperPay|CREDITO|Sportify|EcoMart|Serra Gaúcha|Curitiba|704,60|696,74|1,12
13405|2|57888|2022-12-22|Venda|PixPay|CREDITO|Magia Fashion|UrbanBlend|Interior de São Paulo|Porto Alegre|982,53|955,26|2,78
70500|4|50598|2022-10-04|Venda|PagTudo|DEBITO A VISTA|TechHub|UrbanBlend|Serra Gaúcha|Porto Alegre|496,47|489,41|1,42
81080|3|59565|2023-10-24|Venda|CartaoMais|CREDITO|Cosmo Trends|InovaStore|Interior de São Paulo|Fortaleza|1.381,52|1.359,84|1,57
60842|11|57787|2024-01-11|Venda|OnlinePay|DEBITO A VISTA|Green Valley|UrbanBlend|Capital|Campinas|768,72|752,30|2,14
31854|11|37499|2023-01-28|Venda|OnlinePay|DEBITO A VISTA|Green Valley|PrimeZone|Interior de São Paulo|São Paulo|364,73|355,29|2,59
29209|1|28559|2023-09-26|Venda|CartaoMais|CREDITO|TechHub|UrbanBlend|Litoral Norte|Belo Horizonte|756,92|747,76|1,21
58677|8|73095|2023-06-08|Venda|OnlinePay|DEBITO PARCELADO|Vintage Charm|EcoMart|Serra Gaúcha|Brasília|276,82|270,83|2,16
73190|7|42337|2023-12-13|Venda|PixPay|DEBITO A VISTA|DigiNation|InovaStore|Serra Gaúcha|Fortaleza|1.674,82|1.635,73|2,33
89518|1|33483|2023-01-02|Venda|SuperPay|PIX|Pet Paradise|EcoMart|Interior de São Paulo|Porto Alegre|1.072,97|1.048,85|2,25
90877|9|48890|2022-11-13|Venda|PixPay|DEBITO A VISTA|Magia Fashion|PrimeZone|Litoral Norte|Belo Horizonte|1.440,80|1.414,22|1,84
22465|5|25559|2023-10-05|Venda|PagTudo|DEBITO PARCELADO|Pet Paradise|PrimeZone|Serra Gaúcha|Recife|825,11|810,64|1,75
68545|3|78431|2022-03-25|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|InovaStore|Capital|Fortaleza|2.113,53|2.063,25|2,38
16501|2|61410|2024-01-15|Venda|SuperPay|DEBITO A VISTA|TechHub|PrimeZone|Capital|Belo Horizonte|1.269,76|1.256,39|1,05
91681|4|57678|2023-07-15|Venda|SuperPay|CREDITO|DigiNation|PrimeZone|Interior de São Paulo|Recife|1.559,59|1.515,58|2,82
70568|12|31712|2023-06-23|Venda|SuperPay|DEBITO A VISTA|Cosmo Trends|EcoMart|Interior de São Paulo|Campinas|2.141,08|2.110,84|1,41
93151|3|19763|2022-06-26|Venda|PixPay|CREDITO|Sportify|PrimeZone|Serra Gaúcha|Rio de Janeiro|684,50|676,05|1,23
89528|11|38216|2022-03-09|Venda|PixPay|PIX|Magia Fashion|InovaStore|Serra Gaúcha|Porto Alegre|1.332,69|1.302,52|2,26
59963|1|59095|2022-04-05|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|PrimeZone|Capital|Rio de Janeiro|1.489,30|1.449,04|2,70
43565|10|57759|2022-05-17|Venda|PixPay|CREDITO|Sportify|EcoMart|Litoral Norte|Campinas|2.278,34|2.241,51|1,62
72269|3|54160|2023-04-07|Venda|CartaoMais|CREDITO|Cosmo Trends|InovaStore|Capital|Recife|1.658,52|1.623,85|2,09
91041|3|62064|2022-08-22|Venda|CartaoMais|DEBITO PARCELADO|Green Valley|UrbanBlend|Serra Gaúcha|São Paulo|974,36|963,01|1,17
62018|1|47303|2022-06-14|Venda|PixPay|CREDITO|Gourmet Haven|UrbanBlend|Capital|Campinas|1.092,59|1.060,86|2,90
76839|7|76889|2023-09-15|Venda|PagTudo|DEBITO A VISTA|Pet Paradise|InovaStore|Interior de São Paulo|São Paulo|1.480,25|1.458,91|1,44
87017|10|73402|2022-12-23|Venda|PagTudo|CREDITO|TechHub|PrimeZone|Litoral Norte|Campinas|430,72|420,49|2,37
88691|10|77896|2023-04-29|Venda|CartaoMais|PIX|Golden Harvest|PrimeZone|Interior de São Paulo|Curitiba|1.773,48|1.748,19|1,43
10821|4|10065|2022-12-29|Venda|PixPay|DEBITO A VISTA|Golden Harvest|InovaStore|Litoral Norte|Campinas|384,39|380,13|1,11
50030|5|21649|2023-02-19|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Recife|797,37|775,54|2,74
11859|10|10409|2023-08-12|Venda|PixPay|DEBITO A VISTA|TechHub|UrbanBlend|Interior de São Paulo|São Paulo|1.993,78|1.938,31|2,78
52105|9|52933|2023-01-25|Venda|SuperPay|DEBITO PARCELADO|Green Valley|PrimeZone|Capital|Fortaleza|2.196,05|2.169,06|1,23
63056|9|61181|2022-05-14|Venda|CartaoMais|CREDITO|Vintage Charm|EcoMart|Capital|Salvador|2.075,92|2.022,42|2,58
70273|8|80047|2022-06-28|Venda|PixPay|DEBITO PARCELADO|Sportify|PrimeZone|Interior de São Paulo|Curitiba|862,00|841,01|2,44
15623|12|46967|2022-12-22|Venda|PagTudo|PIX|Green Valley|PrimeZone|Serra Gaúcha|Recife|619,14|601,02|2,93
53917|11|77272|2024-01-25|Venda|OnlinePay|CREDITO|Golden Harvest|UrbanBlend|Serra Gaúcha|Campinas|847,12|826,74|2,41
39074|2|79850|2022-12-23|Venda|PagTudo|PIX|Vintage Charm|PrimeZone|Litoral Norte|São Paulo|1.342,99|1.309,50|2,49
76983|10|61961|2023-12-10|Venda|SuperPay|PIX|Vintage Charm|UrbanBlend|Interior de São Paulo|Porto Alegre|253,24|250,11|1,24
32384|8|69665|2023-07-07|Venda|PixPay|PIX|Sportify|UrbanBlend|Capital|São Paulo|584,51|567,81|2,86
13513|8|70771|2022-02-18|Venda|OnlinePay|DEBITO A VISTA|Green Valley|UrbanBlend|Capital|Porto Alegre|444,34|431,07|2,99
99638|8|12043|2022-06-28|Venda|OnlinePay|DEBITO PARCELADO|Vintage Charm|UrbanBlend|Litoral Norte|Fortaleza|1.054,73|1.043,73|1,04
32092|7|48879|2022-02-26|Venda|CartaoMais|DEBITO A VISTA|Sportify|EcoMart|Litoral Norte|Curitiba|310,89|303,13|2,50
54666|1|12553|2022-08-21|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Interior de São Paulo|Recife|1.640,40|1.615,28|1,53
74542|8|53093|2023-02-07|Venda|CartaoMais|DEBITO PARCELADO|Cosmo Trends|PrimeZone|Capital|Recife|1.018,94|988,84|2,95
23782|9|93671|2023-08-05|Venda|CartaoMais|DEBITO A VISTA|Golden Harvest|PrimeZone|Interior de São Paulo|Curitiba|1.739,18|1.692,14|2,70
25261|10|56738|2023-08-09|Venda|PixPay|CREDITO|Golden Harvest|InovaStore|Capital|Belo Horizonte|1.078,14|1.052,54|2,37
38890|2|39337|2023-02-24|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|UrbanBlend|Litoral Norte|Belo Horizonte|1.417,94|1.392,77|1,77
26187|5|65501|2022-11-29|Venda|PixPay|PIX|Sportify|EcoMart|Capital|Rio de Janeiro|2.162,53|2.100,59|2,86
50526|4|98008|2022-10-18|Venda|PixPay|DEBITO A VISTA|Green Valley|UrbanBlend|Litoral Norte|Rio de Janeiro|351,03|341,81|2,63
80289|10|88039|2022-08-15|Venda|SuperPay|DEBITO PARCELADO|Pet Paradise|EcoMart|Litoral Norte|Salvador|604,27|593,51|1,78
91331|4|65249|2024-01-26|Venda|PixPay|DEBITO PARCELADO|DigiNation|PrimeZone|Litoral Norte|Salvador|420,07|413,09|1,66
90349|2|54163|2023-08-10|Venda|OnlinePay|DEBITO PARCELADO|TechHub|InovaStore|Litoral Norte|Brasília|525,26|511,99|2,53
82098|8|17599|2022-02-20|Venda|PixPay|DEBITO A VISTA|TechHub|PrimeZone|Interior de São Paulo|Belo Horizonte|1.540,48|1.495,36|2,93
66000|7|50431|2022-02-08|Venda|CartaoMais|DEBITO PARCELADO|Pet Paradise|PrimeZone|Litoral Norte|Salvador|522,73|507,97|2,82
92716|5|31100|2023-02-19|Venda|SuperPay|PIX|Cosmo Trends|EcoMart|Capital|Brasília|265,04|257,22|2,95
70240|1|87336|2022-10-15|Venda|PixPay|PIX|Pet Paradise|UrbanBlend|Serra Gaúcha|São Paulo|1.929,81|1.905,75|1,25
65035|10|90135|2024-01-17|Venda|PagTudo|CREDITO|Vintage Charm|InovaStore|Litoral Norte|Campinas|888,92|871,38|1,97
82503|5|16938|2022-12-30|Venda|SuperPay|PIX|Vintage Charm|EcoMart|Capital|Rio de Janeiro|1.550,76|1.533,43|1,12
50366|9|38184|2023-04-17|Venda|PixPay|DEBITO PARCELADO|Sportify|InovaStore|Serra Gaúcha|Recife|312,79|306,37|2,05
38216|4|53048|2022-03-07|Venda|OnlinePay|PIX|Golden Harvest|UrbanBlend|Interior de São Paulo|Curitiba|2.030,78|1.995,08|1,76
57913|3|73167|2023-03-30|Venda|SuperPay|PIX|Magia Fashion|PrimeZone|Litoral Norte|Salvador|2.033,26|1.993,56|1,95
75331|9|95667|2023-05-02|Venda|OnlinePay|PIX|Pet Paradise|EcoMart|Interior de São Paulo|Salvador|1.298,98|1.262,43|2,81
25808|10|52859|2022-07-08|Venda|PixPay|CREDITO|Sportify|UrbanBlend|Interior de São Paulo|Curitiba|1.947,48|1.902,55|2,31
35472|2|94918|2023-01-21|Venda|PagTudo|DEBITO A VISTA|Golden Harvest|UrbanBlend|Serra Gaúcha|Brasília|2.114,36|2.076,96|1,77
68163|8|92766|2022-05-17|Venda|PagTudo|PIX|Sportify|UrbanBlend|Interior de São Paulo|Recife|2.016,35|1.962,75|2,66
95612|12|41579|2023-09-06|Venda|SuperPay|DEBITO PARCELADO|Gourmet Haven|EcoMart|Interior de São Paulo|Curitiba|1.433,37|1.407,86|1,78
79630|10|97505|2022-06-17|Venda|SuperPay|DEBITO PARCELADO|DigiNation|InovaStore|Litoral Norte|Brasília|457,55|448,85|1,90
51693|4|91678|2023-12-11|Venda|CartaoMais|PIX|Cosmo Trends|InovaStore|Serra Gaúcha|Curitiba|2.114,32|2.092,94|1,01
81959|12|44773|2022-10-20|Venda|SuperPay|CREDITO|TechHub|InovaStore|Litoral Norte|Fortaleza|2.187,76|2.153,17|1,58
75342|2|42009|2022-06-07|Venda|PixPay|CREDITO|Gourmet Haven|EcoMart|Serra Gaúcha|São Paulo|1.978,70|1.944,22|1,74
70967|2|98024|2022-05-14|Venda|PagTudo|PIX|Magia Fashion|PrimeZone|Interior de São Paulo|Brasília|626,94|615,27|1,86
97426|9|64267|2023-03-26|Venda|CartaoMais|DEBITO PARCELADO|Sportify|EcoMart|Litoral Norte|Belo Horizonte|679,45|669,56|1,46
34355|5|54562|2023-04-29|Venda|PixPay|CREDITO|Golden Harvest|EcoMart|Interior de São Paulo|Fortaleza|1.878,04|1.836,05|2,24
15936|1|32463|2022-02-02|Venda|PagTudo|CREDITO|Magia Fashion|InovaStore|Serra Gaúcha|Recife|350,76|344,72|1,72
85861|10|78410|2022-11-19|Venda|SuperPay|PIX|Magia Fashion|InovaStore|Capital|São Paulo|2.231,71|2.197,58|1,53
91986|7|93001|2022-08-10|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|EcoMart|Serra Gaúcha|Salvador|1.136,86|1.111,27|2,25
73642|8|41270|2022-07-27|Venda|SuperPay|PIX|Sportify|InovaStore|Serra Gaúcha|Fortaleza|1.926,91|1.878,93|2,49
44446|6|21611|2023-11-17|Venda|CartaoMais|PIX|Cosmo Trends|InovaStore|Capital|Campinas|705,92|698,18|1,10
84977|7|35918|2022-10-23|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|PrimeZone|Capital|Salvador|494,67|482,68|2,42
69562|2|41565|2023-11-09|Venda|OnlinePay|PIX|Sportify|EcoMart|Serra Gaúcha|Curitiba|1.634,33|1.597,24|2,27
80308|4|80752|2022-05-15|Venda|CartaoMais|DEBITO A VISTA|Magia Fashion|EcoMart|Interior de São Paulo|Salvador|1.003,70|976,98|2,66
75395|11|31421|2022-04-17|Venda|CartaoMais|DEBITO A VISTA|Green Valley|EcoMart|Serra Gaúcha|Fortaleza|591,46|574,47|2,87
95970|7|71169|2022-08-10|Venda|OnlinePay|PIX|Green Valley|PrimeZone|Serra Gaúcha|Curitiba|1.234,32|1.198,41|2,91
85314|5|28953|2022-04-21|Venda|PixPay|DEBITO PARCELADO|DigiNation|PrimeZone|Capital|Belo Horizonte|421,91|412,27|2,29
59768|2|22873|2023-01-23|Venda|CartaoMais|CREDITO|Green Valley|InovaStore|Interior de São Paulo|Belo Horizonte|1.781,10|1.745,11|2,02
34793|3|97748|2022-07-02|Venda|CartaoMais|DEBITO A VISTA|Sportify|EcoMart|Interior de São Paulo|Curitiba|888,94|864,54|2,75
50583|9|16172|2023-07-04|Venda|OnlinePay|CREDITO|Vintage Charm|EcoMart|Serra Gaúcha|Curitiba|420,16|414,48|1,35
65781|3|76004|2022-10-08|Venda|PixPay|DEBITO A VISTA|Vintage Charm|PrimeZone|Litoral Norte|Belo Horizonte|794,06|780,61|1,69
68891|6|22788|2022-08-31|Venda|PagTudo|CREDITO|DigiNation|InovaStore|Litoral Norte|Brasília|824,22|807,03|2,09
54029|10|42719|2023-02-12|Venda|PixPay|DEBITO A VISTA|Gourmet Haven|UrbanBlend|Capital|São Paulo|905,97|895,78|1,12
82661|3|22155|2022-01-02|Venda|OnlinePay|PIX|Sportify|PrimeZone|Serra Gaúcha|Belo Horizonte|1.029,78|1.015,00|1,44
12332|1|61396|2023-05-18|Venda|SuperPay|DEBITO A VISTA|Gourmet Haven|InovaStore|Interior de São Paulo|São Paulo|438,90|432,97|1,35
77709|9|57405|2023-12-16|Venda|PagTudo|DEBITO PARCELADO|Gourmet Haven|UrbanBlend|Litoral Norte|Campinas|2.036,61|1.994,74|2,06
17729|4|37840|2022-07-11|Venda|CartaoMais|CREDITO|TechHub|InovaStore|Litoral Norte|Brasília|2.103,38|2.078,28|1,19
87155|5|91007|2023-03-15|Venda|CartaoMais|PIX|Vintage Charm|UrbanBlend|Serra Gaúcha|Fortaleza|1.272,39|1.245,72|2,10
90354|3|15645|2022-03-12|Venda|CartaoMais|DEBITO A VISTA|Green Valley|UrbanBlend|Serra Gaúcha|São Paulo|1.037,65|1.018,51|1,84
18068|8|87029|2023-03-31|Venda|OnlinePay|PIX|TechHub|UrbanBlend|Interior de São Paulo|Recife|1.183,96|1.167,82|1,36
35980|3|84047|2023-03-28|Venda|PixPay|DEBITO PARCELADO|Magia Fashion|UrbanBlend|Litoral Norte|Belo Horizonte|2.085,37|2.041,82|2,09
89159|12|23218|2022-11-13|Venda|PagTudo|CREDITO|DigiNation|EcoMart|Serra Gaúcha|Salvador|541,83|529,33|2,31
18317|11|81820|2022-12-18|Venda|PixPay|PIX|Vintage Charm|InovaStore|Capital|Porto Alegre|1.655,06|1.633,11|1,33
43211|9|81995|2022-09-22|Venda|PixPay|DEBITO A VISTA|Gourmet Haven|EcoMart|Serra Gaúcha|Belo Horizonte|1.101,85|1.082,58|1,75
61897|2|16720|2023-06-19|Venda|CartaoMais|DEBITO A VISTA|Green Valley|PrimeZone|Interior de São Paulo|Rio de Janeiro|1.372,36|1.348,92|1,71
41301|1|25288|2022-01-22|Venda|PagTudo|DEBITO A VISTA|Green Valley|PrimeZone|Litoral Norte|Salvador|1.588,70|1.556,22|2,04
67586|7|45695|2022-08-01|Venda|OnlinePay|DEBITO A VISTA|Gourmet Haven|UrbanBlend|Serra Gaúcha|Belo Horizonte|1.999,89|1.942,19|2,89
28853|9|92796|2022-11-25|Venda|SuperPay|CREDITO|Green Valley|UrbanBlend|Interior de São Paulo|São Paulo|1.301,71|1.274,78|2,07
19709|2|39456|2023-04-24|Venda|SuperPay|DEBITO PARCELADO|Magia Fashion|InovaStore|Serra Gaúcha|São Paulo|624,20|607,87|2,62
34578|12|17826|2022-05-29|Venda|CartaoMais|PIX|Gourmet Haven|PrimeZone|Capital|Porto Alegre|861,50|842,98|2,15
46168|7|56467|2022-05-17|Venda|OnlinePay|PIX|Gourmet Haven|UrbanBlend|Serra Gaúcha|São Paulo|960,63|936,69|2,49
12059|12|48890|2023-05-11|Venda|CartaoMais|DEBITO PARCELADO|Pet Paradise|EcoMart|Capital|Porto Alegre|1.316,21|1.293,67|1,71
58280|9|45942|2024-01-03|Venda|CartaoMais|CREDITO|Sportify|EcoMart|Capital|Campinas|1.355,10|1.330,22|1,84
98358|1|97388|2023-11-26|Venda|PagTudo|DEBITO PARCELADO|Cosmo Trends|InovaStore|Litoral Norte|São Paulo|910,37|898,34|1,32
53084|12|36791|2022-02-15|Venda|PixPay|PIX|DigiNation|UrbanBlend|Interior de São Paulo|Salvador|1.421,64|1.382,24|2,77
44111|8|90132|2023-09-12|Venda|PagTudo|PIX|DigiNation|InovaStore|Capital|Brasília|800,44|782,58|2,23
36177|4|22563|2022-12-31|Venda|PagTudo|DEBITO A VISTA|Sportify|PrimeZone|Interior de São Paulo|Campinas|1.506,46|1.466,30|2,67
45105|7|21129|2022-02-02|Venda|PagTudo|PIX|Gourmet Haven|UrbanBlend|Litoral Norte|Fortaleza|394,35|384,12|2,60
49408|7|65067|2023-01-14|Venda|CartaoMais|DEBITO PARCELADO|DigiNation|PrimeZone|Litoral Norte|Porto Alegre|407,39|400,29|1,74
26545|5|19760|2022-06-09|Venda|CartaoMais|PIX|Green Valley|UrbanBlend|Capital|Fortaleza|928,25|909,35|2,04
55288|3|73144|2022-04-08|Venda|PixPay|DEBITO PARCELADO|Cosmo Trends|EcoMart|Serra Gaúcha|Belo Horizonte|553,88|548,01|1,06
41039|10|97576|2023-06-28|Venda|OnlinePay|DEBITO PARCELADO|Sportify|InovaStore|Litoral Norte|Salvador|1.851,78|1.832,81|1,02
35563|5|28945|2023-05-30|Venda|SuperPay|DEBITO PARCELADO|Pet Paradise|EcoMart|Capital|Belo Horizonte|1.372,90|1.347,32|1,86
58918|9|69368|2023-03-05|Venda|PagTudo|PIX|TechHub|InovaStore|Litoral Norte|Belo Horizonte|409,42|402,68|1,65
12058|4|19706|2023-08-19|Venda|SuperPay|CREDITO|Pet Paradise|EcoMart|Capital|Belo Horizonte|382,16|374,83|1,92
59567|12|63601|2023-04-04|Venda|PagTudo|DEBITO A VISTA|Vintage Charm|PrimeZone|Interior de São Paulo|São Paulo|725,41|704,09|2,94
99526|10|88986|2022-11-10|Venda|CartaoMais|CREDITO|TechHub|InovaStore|Serra Gaúcha|Fortaleza|495,69|486,60|1,83
